feature,contested_title,stable_title,contested_value,stable_value,diff
f1_lexical_only,"Chronik des Kriegs in Nahost, Dezember 2024 und Januar 2025",Wälder und Wiesen bei Malsch,1.1739385638818234,0.681044267877412,0.49289429600441137
f1_lexical_only,Institut für Zeitgeschichte,Urnenfelderkultur,0.0,2.326934264107039,-2.326934264107039
f1_lexical_only,Humanitäre Intervention,Projekt A119,1.2463647694225177,0.0,1.2463647694225177
f1_lexical_only,Weltraumhabitat,Raffinerieexplosion in Texas City,0.8178286648947045,0.20622808826562178,0.6116005766290827
f1_lexical_only,Klassenpolitik,Tabernae (Rheinzabern),1.187178472497032,1.203369434416366,-0.01619096191933389
f1_lexical_only,Kennedy-Methode,Galle,0.0,0.44306601683650865,-0.44306601683650865
f1_lexical_only,Tiroler Festspiele Erl,Slughorn,0.0,3.386550556361877,-3.386550556361877
f1_lexical_only,Heinrich von Brentano,Geschmackliche Schärfe,0.5790387955993052,0.0,0.5790387955993052
f1_lexical_only,Bulgarische Wiedergeburt,Elisabeth von Weida,0.0,3.867151956323931,-3.867151956323931
f1_lexical_only,Schulweg,Operation Earnest Will,0.6119951040391677,0.5966587112171838,0.015336392821983846
f1_lexical_only,Lindisfarne Castle,Eliezer Ben-Jehuda,1.6835016835016834,0.5178663904712584,1.165635293030425
f1_lexical_only,Apadravya,Laufhühnchen,0.9818360333824251,0.0,0.9818360333824251
f1_lexical_only,Spervogelton,Year Zero,5.181347150259067,0.0,5.181347150259067
f1_lexical_only,MHealth,Fraktursonografie,0.649772579597141,1.2755102040816326,-0.6257376244844917
f1_lexical_only,Sozionik und intertypische Beziehungen,Porsche 930,0.6068697657482705,0.1462629808395495,0.460606784908721
f1_lexical_only,Bürgerversicherung,Grunewaldsee,0.6093845216331506,0.0,0.6093845216331506
f1_lexical_only,Kuno Raeber,Garfield Akers,0.5630630630630631,1.978891820580475,-1.415828757517412
f1_lexical_only,Wandervogel,Ziehenschule,0.38699690402476783,0.9445418971798677,-0.5575449931550999
f1_lexical_only,GS1,"Seawolf (U-Boot, 1957)",0.0,0.0,0.0
f1_lexical_only,Franz Ruppert,Wilhelm Kühnert,0.9914077990746861,0.0,0.9914077990746861
f1_lexical_only,Sanktuarium der Barmherzigkeit Gottes,GateKeeper (Cedar Point),0.31036623215394166,0.0,0.31036623215394166
f1_lexical_only,Disneyland Park (Paris),Ismar Boas,0.1547508511296812,0.0,0.1547508511296812
f1_lexical_only,Entführung von Michal Kováč jun.,East Brother Light Station,0.6369426751592356,0.0,0.6369426751592356
f1_lexical_only,Wiktor Juschtschenko,Bremer Wappen,0.36656891495601174,0.7145409074669524,-0.3479719925109407
f1_lexical_only,International Christian Fellowship,Gresgen,0.4923682914820286,0.7560483870967741,-0.26368009561474554
f1_lexical_only,Uniface,Wiesenweihe,0.9395552771688068,0.8795074758135445,0.06004780135526233
f1_lexical_only,Mary Baker Eddy,Gerrard Winstanley,0.0,0.657030223390276,-0.657030223390276
f1_lexical_only,Dorje Shugden,Britische Mount-Everest-Expedition 1922,0.894721145243066,0.9331259720062208,-0.03840482676315482
f1_lexical_only,Nichtregierungsorganisation,Straßenbahn München Baureihe R,0.33217073575817974,0.6882312456985547,-0.3560605099403749
f1_lexical_only,HolidayCheck Group,Drehstrom-Versuchsstrecke Groß-Lichterfelde–Zehlendorf,0.0,1.1049723756906078,-1.1049723756906078
f1_lexical_only,Ifo-Geschäftsklimaindex,Halsamphora des Exekias (Berlin F 1720),0.0,2.2459292532285233,-2.2459292532285233
f1_lexical_only,Klaus Berger (Theologe),Elias Canetti,2.1621621621621623,0.7267441860465116,1.4354179761156507
f1_lexical_only,Fußball in England,Uralische Sprachen,0.4708097928436911,1.1307953260459858,-0.6599855332022946
f1_lexical_only,Wilhelm Aumer,Geneviève Thiroux d’Arconville,0.6926406926406926,0.8519338899301414,-0.1592931972894488
f1_lexical_only,Bund des russischen Volkes,Dschabal Sindschar,0.9624639076034649,0.0,0.9624639076034649
f1_lexical_only,Kaufmännischer Verband Schweiz,Lendkanal,0.0,0.4904364884747425,-0.4904364884747425
f1_lexical_only,Erzgebirgischer Schwibbogen,Tokugawa Ieyasu,1.0735373054213635,2.6427061310782243,-1.5691688256568608
f1_lexical_only,Kameralistik,Parkeisenbahn Wuhlheide,1.0164323225478569,0.0,1.0164323225478569
f1_lexical_only,Street Football/Episodenliste,Apatheia,0.7777561734396267,1.4607679465776293,-0.6830117731380027
f1_lexical_only,Revisionismus,Oliver-Hazard-Perry-Klasse,0.4830917874396135,0.0,0.4830917874396135
f1_lexical_only,Ökostrom,Physikalische Größe,0.30129557095510695,0.14943215780035862,0.15186341315474833
f1_lexical_only,Holy Spirit,Ringo (Ballade),0.7680491551459293,0.0,0.7680491551459293
f1_lexical_only,Etikettierungsansatz,Yorktown-Klasse (1937),0.7127583749109052,0.0,0.7127583749109052
f1_lexical_only,Michael Vassiliadis,Catarina (Schiff),0.0,2.310803004043905,-2.310803004043905
f1_lexical_only,Parov Stelar,Édouard Nanny,0.0,1.349072512647555,-1.349072512647555
f1_lexical_only,Reinhold Tüxen,Carrara-Marmor,0.45662100456621,0.2185792349726776,0.23804176959353243
f1_lexical_only,Naturwissenschaft und Religion,Metallica (Album),1.5151515151515151,0.5005840146837978,1.0145675004677175
f1_lexical_only,Angela Merici,Fish and Chips,0.670465973851827,0.7122507122507122,-0.04178473839888519
f1_lexical_only,Biphobie,Fester Wechselkurs,1.2468827930174564,0.0,1.2468827930174564
f1_lexical_only,Troy Davis,"Dorsetshire (Schiff, 1930)",1.436265709156194,0.0,1.436265709156194
f1_lexical_only,Oberösterreichische Versicherung,Lubok,0.0,0.0,0.0
f1_lexical_only,Kornische Sprache,Buch Tobit,1.4952153110047848,1.6008537886873,-0.10563847768251522
f1_lexical_only,George Peabody,George Alsop,0.0,6.219458018658374,-6.219458018658374
f1_lexical_only,Intrexx,Coniophis,3.6166365280289328,0.0,3.6166365280289328
f1_lexical_only,Politikverdrossenheit,George Mason,1.7346053772766694,1.288659793814433,0.44594558346223634
f1_lexical_only,Nursultan Nasarbajew,Diolkos,0.0,2.808271636456472,-2.808271636456472
f1_lexical_only,Biofeedback,Theorie der endlichen Kugelpackungen,1.2200081333875559,1.2014417300760913,0.01856640331146453
f1_lexical_only,Kindertagesbetreuung,Wieslauftalbahn,0.26688017080330934,0.542740841248304,-0.2758606704449947
f1_lexical_only,Geschichte Äquatorialguineas,Mesolongi,0.0,1.0235414534288638,-1.0235414534288638
f1_lexical_only,Self Storage,Adolf von Kröner,0.0,0.0,0.0
f1_lexical_only,Thomas Ball Barratt,Madlax,0.0,1.0408534998698933,-1.0408534998698933
f1_lexical_only,"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",Fünfjahrplan (Briefmarkenserie),0.0,0.0,0.0
f1_lexical_only,Unicredit Bank Austria,Kloster Himmelkron,0.22686025408348456,2.576766158471119,-2.3499059043876342
f1_lexical_only,Politisches System Japans,Craters of the Moon National Monument,0.2744990392533626,0.8875739644970414,-0.6130749252436788
f1_lexical_only,Al-Andalus,Basler Fasnacht,0.6458557588805167,0.21805494984736154,0.4278008090331552
f1_lexical_only,Judentum in Afrika,LGV Est européenne,1.1290929619872037,0.13034410844629823,0.9987488535409055
f1_lexical_only,Nornickel,Schwarzwaldbahn (Baden),0.0,0.0,0.0
f1_lexical_only,Data Loss Prevention,Bonnetiaceae,0.5602240896358543,0.0,0.5602240896358543
f1_lexical_only,Ahmad Schah Massoud,S-Bahn Zürich,0.4126547455295736,0.5521811154058531,-0.13952636987627953
f1_lexical_only,Andor Ákos,Deutsche Bank Park,0.7564296520423601,0.3036744609778318,0.45275519106452833
f1_lexical_only,Massivholzbau,Zielratte,0.9074410163339383,0.0,0.9074410163339383
f1_lexical_only,Israelitische Synagogen-Gemeinde Adass Jisroel zu Berlin,Parochialkirche (Berlin),0.44208664898320066,1.6009605763458075,-1.1588739273626067
f1_lexical_only,Bernd Kebelmann,Halo-System,0.0,0.32948929159802304,-0.32948929159802304
f1_lexical_only,Austerität,Georges Scelle,0.5161290322580645,0.2660989888238425,0.250030043434222
f1_lexical_only,Montessori Biberkor,Bruttoinlandsprodukt,0.6963788300835655,0.17908309455587393,0.5172957355276916
f1_lexical_only,Neukirchen-Vluyn,George Appo,0.30802402587401817,0.43315044758879584,-0.12512642171477767
f1_lexical_only,Gesellschaft für Unternehmensgeschichte,"Trier, Stadtbibliothek, Hs. 171/1626",0.0,2.1436227224008575,-2.1436227224008575
f1_lexical_only,Ilse Schwidetzky,Soliman (Elefant),0.0,1.5402387370042356,-1.5402387370042356
f1_lexical_only,Wuestenstrom,Queen-Elizabeth-Klasse (2017),0.0,0.2506265664160401,-0.2506265664160401
f1_lexical_only,Transzendentale Meditation,Ammonios Hermeiou,0.8467400508044031,2.6016260162601625,-1.7548859654557596
f1_lexical_only,Monocab,Pont Ferroviaire Saint-Laurent,0.3718854592785422,0.3206155819172812,0.05126987736126104
f1_lexical_only,TransPod,Richomer,0.0,3.735325506937033,-3.735325506937033
f1_lexical_only,Wasser-Abrasiv-Suspensions-Strahlschneiden,Kleine Magellansche Wolke,0.6594131223211342,1.1057869517139698,-0.44637382939283554
f1_lexical_only,Propaganda im Ersten Weltkrieg,Zwinger (Münster),0.9126169290440338,0.9930486593843098,-0.08043173034027595
